entity_id,state,last_changed
sensor.proximity,263.068,2024-09-29T22:12:00.568Z
sensor.proximity,261.476,2024-09-29T22:12:02.671Z
sensor.proximity,259.420,2024-09-29T22:12:04.745Z
sensor.proximity,259.837,2024-09-29T22:12:06.841Z
sensor.proximity,261.669,2024-09-29T22:12:08.902Z
sensor.proximity,263.231,2024-09-29T22:12:11.014Z
sensor.proximity,263.499,2024-09-29T22:12:13.084Z
sensor.proximity,260.734,2024-09-29T22:12:15.150Z
sensor.proximity,262.765,2024-09-29T22:12:17.256Z
sensor.proximity,261.921,2024-09-29T22:12:19.316Z
sensor.proximity,263.161,2024-09-29T22:12:21.404Z
sensor.proximity,263.547,2024-09-29T22:12:23.994Z
sensor.proximity,262.841,2024-09-29T22:12:26.058Z
sensor.proximity,264.101,2024-09-29T22:12:28.156Z
sensor.proximity,261.102,2024-09-29T22:12:30.244Z
sensor.proximity,259.426,2024-09-29T22:12:32.321Z
sensor.proximity,258.441,2024-09-29T22:12:34.421Z
sensor.proximity,259.115,2024-09-29T22:12:36.477Z
sensor.proximity,257.193,2024-09-29T22:12:38.588Z
sensor.proximity,259.230,2024-09-29T22:12:40.659Z
sensor.proximity,259.135,2024-09-29T22:12:42.744Z
sensor.proximity,259.010,2024-09-29T22:12:44.844Z
sensor.proximity,260.313,2024-09-29T22:12:46.903Z
sensor.proximity,260.269,2024-09-29T22:12:49.002Z
sensor.proximity,256.867,2024-09-29T22:12:51.088Z
sensor.proximity,256.735,2024-09-29T22:12:53.173Z
sensor.proximity,258.412,2024-09-29T22:12:55.287Z
sensor.proximity,258.288,2024-09-29T22:12:57.342Z
sensor.proximity,257.789,2024-09-29T22:12:59.439Z
sensor.proximity,259.467,2024-09-29T22:13:01.507Z
sensor.proximity,259.210,2024-09-29T22:13:03.594Z
sensor.proximity,261.051,2024-09-29T22:13:05.699Z
sensor.proximity,263.409,2024-09-29T22:13:07.769Z
sensor.proximity,262.327,2024-09-29T22:13:09.875Z
sensor.proximity,261.321,2024-09-29T22:13:11.948Z
sensor.proximity,260.242,2024-09-29T22:13:14.047Z
sensor.proximity,262.148,2024-09-29T22:13:16.138Z
sensor.proximity,258.314,2024-09-29T22:13:18.213Z
sensor.proximity,257.366,2024-09-29T22:13:20.319Z
sensor.proximity,256.349,2024-09-29T22:13:22.389Z
sensor.proximity,256.095,2024-09-29T22:13:24.492Z
sensor.proximity,256.617,2024-09-29T22:13:26.578Z
sensor.proximity,256.048,2024-09-29T22:13:28.664Z
sensor.proximity,254.255,2024-09-29T22:13:30.764Z
sensor.proximity,254.769,2024-09-29T22:13:32.819Z
sensor.proximity,264.301,2024-09-29T22:13:33.964Z
sensor.proximity,295.595,2024-09-29T22:13:34.570Z
sensor.proximity,298.543,2024-09-29T22:13:36.117Z
sensor.proximity,305.973,2024-09-29T22:13:38.206Z
sensor.proximity,307.216,2024-09-29T22:13:40.289Z
sensor.proximity,307.118,2024-09-29T22:13:42.392Z
sensor.proximity,299.623,2024-09-29T22:13:44.454Z
sensor.proximity,260.171,2024-09-29T22:13:46.561Z
sensor.proximity,253.345,2024-09-29T22:13:48.650Z
sensor.proximity,256.094,2024-09-29T22:13:50.740Z
sensor.proximity,255.528,2024-09-29T22:13:52.836Z
sensor.proximity,254.735,2024-09-29T22:13:54.896Z
sensor.proximity,255.865,2024-09-29T22:13:56.993Z
sensor.proximity,257.712,2024-09-29T22:13:59.081Z
sensor.proximity,255.276,2024-09-29T22:14:01.170Z
sensor.proximity,256.371,2024-09-29T22:14:03.268Z
sensor.proximity,259.421,2024-09-29T22:14:05.327Z
sensor.proximity,258.461,2024-09-29T22:14:07.421Z
sensor.proximity,258.354,2024-09-29T22:14:09.488Z
sensor.proximity,258.994,2024-09-29T22:14:11.574Z
sensor.proximity,256.583,2024-09-29T22:14:13.668Z
sensor.proximity,255.650,2024-09-29T22:14:15.726Z
sensor.proximity,254.898,2024-09-29T22:14:17.820Z
sensor.proximity,254.769,2024-09-29T22:14:19.890Z
sensor.proximity,253.655,2024-09-29T22:14:21.964Z
sensor.proximity,255.043,2024-09-29T22:14:24.083Z
sensor.proximity,254.484,2024-09-29T22:14:26.138Z
sensor.proximity,255.178,2024-09-29T22:14:28.232Z
sensor.proximity,255.969,2024-09-29T22:14:30.312Z
sensor.proximity,255.642,2024-09-29T22:14:32.403Z
sensor.proximity,255.422,2024-09-29T22:14:34.514Z
